model,annee,mise_en_circulation,kilometrage,energie,boite,nb_portes,nb_places,premiere_main,puissance,departement
403.0,2019,2019,58081,0.0,2.0,5,5,1.0,90.0,24
215.0,2019,2019,27809,2.0,1.0,2,2,1.0,340.0,69
169.0,2015,2016,43459,2.0,1.0,3,4,0.0,69.0,11
350.0,2018,2018,81157,0.0,2.0,5,5,1.0,120.0,24
489.0,2016,2016,138568,0.0,1.0,5,5,0.0,225.0,94
301.0,2014,2014,111930,0.0,2.0,3,4,0.0,112.0,24
126.0,2022,2022,7655,2.0,2.0,5,5,1.0,83.0,24
461.0,2015,2016,143237,2.0,1.0,5,5,0.0,230.0,74
110.0,2011,2011,76739,2.0,2.0,2,2,0.0,204.0,75
461.0,2018,2019,69617,2.0,1.0,5,5,0.0,265.0,95
266.0,2014,2014,99986,0.0,2.0,5,5,0.0,109.0,95
22.0,2019,2019,50114,2.0,1.0,5,5,1.0,190.0,78
346.0,2021,2021,70268,0.0,2.0,5,5,1.0,100.0,68
284.0,2016,2016,99440,0.0,1.0,5,5,0.0,170.0,54
382.0,2014,2014,121414,0.0,1.0,5,5,1.0,245.0,75
455.0,2021,2021,53240,0.0,2.0,4,3,1.0,140.0,76
127.0,2021,2021,44225,2.0,2.0,5,5,1.0,110.0,47
368.0,2021,2021,50144,0.0,2.0,5,5,0.0,100.0,82
351.0,2018,2018,59070,0.0,1.0,5,5,0.0,150.0,6
74.0,2019,2020,47920,0.0,1.0,5,5,1.0,150.0,81
394.0,2022,2022,12,2.0,2.0,5,5,0.0,90.0,78
226.0,2018,2018,67952,0.0,2.0,5,5,1.0,136.0,6
456.0,2022,2022,12,2.0,1.0,5,5,0.0,150.0,35
305.0,2019,2019,75101,2.0,2.0,3,4,1.0,102.0,57
16.0,2013,2013,110961,0.0,2.0,5,5,0.0,90.0,11
42.0,2017,2017,109882,0.0,1.0,5,7,0.0,272.0,51
100.0,2018,2018,86305,0.0,1.0,5,5,0.0,150.0,6
371.0,1990,1989,130663,2.0,2.0,2,3,0.0,300.0,69
327.0,2019,2019,52066,2.0,2.0,5,5,1.0,90.0,27
342.0,2019,2019,70142,2.0,2.0,5,5,0.0,110.0,38
211.0,2018,2018,68435,0.0,1.0,5,5,1.0,141.0,24
82.0,2021,2021,33895,0.0,1.0,4,5,0.0,150.0,13
136.0,2019,2019,76874,0.0,1.0,5,3,1.0,100.75,14
351.0,2021,2021,15588,0.0,2.0,5,5,1.0,102.0,24
305.0,2016,2016,166050,2.0,1.0,3,4,0.0,136.0,92
7.0,2008,2008,128599,0.0,2.0,2,2,0.0,200.0,75
480.0,2019,2019,96908,0.0,2.0,4,3,1.0,102.0,24
350.0,2020,2020,8239,0.0,2.0,5,5,1.0,130.0,40
83.0,2020,2020,21183,0.0,1.0,5,5,1.0,190.0,35
467.0,2022,2022,20819,2.0,2.0,5,5,0.0,95.0,64
470.0,2014,2014,99669,0.0,2.0,5,7,1.0,140.0,55
323.0,2019,2019,38137,2.0,2.0,5,5,0.0,150.0,26
329.0,2021,2021,5182,0.0,2.0,5,5,1.0,102.0,26
249.0,2014,2014,184140,0.0,2.0,5,5,0.0,175.0,74
389.0,2019,2020,24244,2.0,1.0,5,5,1.0,440.0,27
126.0,2020,2020,77033,0.0,2.0,5,5,0.0,102.0,30
126.0,2022,2022,11,0.0,2.0,5,3,0.0,102.0,69
132.0,2022,2022,268,2.0,2.0,5,5,0.0,131.0,84
127.0,2019,2019,119591,2.0,1.0,5,5,0.0,110.0,40
168.0,2022,2022,11,2.0,2.0,5,5,1.0,120.0,34
168.0,2020,2020,29641,2.0,2.0,5,5,1.0,120.0,38
211.0,2022,2022,12,0.0,2.0,5,5,0.0,136.0,31
394.0,2018,2018,34554,0.0,2.0,5,2,1.0,75.0,24
303.0,2012,2012,185365,0.0,2.0,5,5,0.0,143.0,95
209.0,2022,2022,667,0.0,2.0,5,5,0.0,136.0,25
67.0,2019,2019,53280,2.0,1.0,5,5,0.0,340.0,92
319.0,2017,2017,71674,0.0,2.0,5,5,1.0,131.0,78
475.0,2020,2020,39442,0.0,1.0,5,5,0.0,150.0,24
350.0,2021,2021,26739,0.0,1.0,5,5,0.0,130.0,82
354.0,2018,2018,167577,0.0,2.0,5,5,1.0,100.0,80
289.0,2020,2020,62038,2.0,1.0,5,7,1.0,389.0,78
284.0,2020,2020,58348,0.0,1.0,5,5,1.0,170.0,95
251.0,2020,2020,64620,0.0,1.0,5,5,0.0,150.0,82
449.0,2016,2016,87442,2.0,2.0,5,5,0.0,69.0,72
27.0,2018,2018,82216,0.0,1.0,5,5,1.0,190.0,57
8.0,2018,2018,79611,2.0,1.0,5,5,1.0,280.0,14
137.0,2020,2020,79707,0.0,1.0,5,5,1.0,131.0,78
134.0,2021,2021,6,0.0,2.0,5,5,0.0,102.0,82
342.0,2020,2020,45262,2.0,2.0,5,5,0.0,82.0,17
472.0,2021,2021,21830,0.0,1.0,5,5,0.0,150.0,69
40.0,2019,2019,77338,0.0,1.0,5,3,1.0,168.0,38
456.0,2022,2022,10890,0.0,1.0,5,5,1.0,150.0,69
462.0,2019,2019,74173,0.0,1.0,5,5,1.0,115.0,55
401.0,2022,2022,12,0.0,2.0,5,5,0.0,150.0,14
346.0,2022,2023,12,2.0,1.0,5,5,0.0,100.0,33
351.0,2020,2020,27492,0.0,1.0,5,5,0.0,130.0,94
39.0,2020,2020,96699,0.0,1.0,5,2,1.0,150.0,30
388.0,2019,2020,62015,2.0,1.0,5,4,0.0,440.0,67
305.0,2018,2018,83938,0.0,2.0,3,4,1.0,95.0,24
479.0,2019,2019,173879,0.0,2.0,5,5,1.0,150.0,35
273.0,2022,2022,5375,0.0,1.0,5,5,0.0,194.0,29
410.0,2017,2017,40950,0.0,2.0,5,5,0.0,110.0,31
74.0,2020,2020,79956,0.0,1.0,5,5,1.0,116.0,55
74.0,2018,2019,95468,0.0,1.0,5,5,1.0,190.0,57
284.0,2020,2020,42000,2.0,1.0,5,5,1.0,122.0,94
218.0,2004,2004,167625,2.0,1.0,4,5,0.0,305.0,28
382.0,2019,2019,128465,2.0,1.0,5,5,0.0,550.0,67
407.0,2020,2020,5781,0.0,2.0,4,7,0.0,130.0,71
393.0,2022,2022,11,2.0,2.0,5,5,0.0,90.0,78
312.0,2012,2012,212830,0.0,2.0,5,5,0.0,110.0,80
315.0,2020,2020,28946,2.0,2.0,5,5,1.0,90.0,78
422.0,2022,2022,12,0.0,1.0,5,5,0.0,150.0,69
256.0,2017,2017,57288,2.0,2.0,2,2,0.0,160.0,71
264.0,2019,2019,117789,0.0,1.0,5,5,1.0,195.0,78
358.0,2018,2018,63525,0.0,1.0,4,5,0.0,180.0,82
343.0,2022,2022,13352,2.0,1.0,5,5,0.0,130.0,47
323.0,2021,2021,8306,0.0,1.0,5,5,0.0,122.0,26
467.0,2018,2018,99994,0.0,2.0,5,5,1.0,90.0,57
100.0,2018,2018,95048,0.0,2.0,5,5,0.0,116.0,66
141.0,2022,2022,10592,0.0,1.0,5,7,1.0,131.0,13
16.0,2015,2015,120092,0.0,2.0,5,4,1.0,143.0,57
15.0,2020,2020,50241,2.0,1.0,5,5,0.0,200.0,67
408.0,2019,2019,91394,0.0,2.0,5,5,1.0,115.0,78
81.0,2018,2018,58786,0.0,1.0,5,5,1.0,258.0,14
474.0,2014,2014,146107,0.0,2.0,5,5,0.0,140.0,59
180.0,2018,2018,44297,0.0,2.0,5,5,0.0,120.0,31
127.0,2020,2020,86646,0.0,2.0,5,5,1.0,102.0,24
338.0,2019,2019,80080,0.0,2.0,5,7,0.0,134.0,27
408.0,2019,2019,89161,0.0,1.0,5,5,1.0,110.0,69
67.0,2013,2013,94970,2.0,2.0,5,5,0.0,136.0,28
38.0,2018,2019,41836,0.0,1.0,5,5,1.0,150.0,57
458.0,2013,2013,95920,2.0,1.0,5,5,1.0,271.0,25
315.0,2019,2019,23144,2.0,2.0,5,5,1.0,71.0,14
342.0,2018,2018,69021,2.0,2.0,5,5,0.0,130.0,47
378.0,2006,2007,169060,2.0,2.0,2,2,0.0,240.0,67
168.0,2022,2022,11,0.0,2.0,5,5,1.0,130.0,34
209.0,2021,2021,26305,1.0,1.0,5,5,0.0,136.0,25
305.0,2015,2015,86124,0.0,2.0,3,4,0.0,116.0,76
315.0,2020,2021,15672,2.0,2.0,5,5,1.0,101.0,78
349.0,2012,2012,181441,0.0,2.0,5,5,1.0,112.0,72
67.0,2018,2018,76836,0.0,2.0,5,5,0.0,116.0,66
69.0,2020,2020,9879,2.0,1.0,5,5,0.0,306.0,33
325.0,2019,2019,31634,2.0,2.0,5,5,0.0,150.0,26
222.0,2015,2015,69913,2.0,1.0,5,5,0.0,468.0,67
342.0,2016,2016,125344,2.0,2.0,5,5,0.0,82.0,94
119.0,2020,2020,43320,0.0,2.0,4,2,0.0,100.0,33
395.0,2010,2010,112873,2.0,2.0,5,5,0.0,101.0,66
423.0,2021,2021,9919,2.0,2.0,5,5,1.0,95.0,17
157.0,2016,2016,142131,0.0,2.0,5,5,0.0,120.0,31
456.0,2022,2022,115,2.0,1.0,5,5,0.0,150.0,29
38.0,2019,2019,34080,0.0,1.0,5,5,1.0,190.0,31
419.0,2015,2015,87103,2.0,2.0,3,4,0.0,75.0,24
129.0,2020,2020,54169,0.0,2.0,5,2,0.0,102.0,84
360.0,2018,2018,100285,0.0,1.0,5,7,1.0,120.0,78
233.0,2021,2021,122,2.0,2.0,5,5,1.0,120.0,26
488.0,2019,2019,46327,0.0,1.0,5,5,0.0,235.0,78
330.0,2018,2018,86206,0.0,2.0,5,5,0.0,120.0,59
475.0,2018,2018,92299,0.0,1.0,5,5,0.0,150.0,16
392.0,2016,2016,131275,0.0,2.0,5,5,1.0,90.0,47
372.0,2020,2020,67500,2.0,1.0,2,4,0.0,450.0,69
339.0,2020,2020,56717,2.0,2.0,5,4,0.0,72.0,78
465.0,2019,2019,39153,2.0,1.0,5,5,0.0,110.0,42
187.0,2014,2014,85593,2.0,2.0,3,4,1.0,69.0,69
456.0,2019,2019,37227,2.0,2.0,5,5,0.0,130.0,66
350.0,2020,2021,59307,2.0,2.0,5,5,0.0,130.0,94
406.0,2019,2019,77805,0.0,1.0,5,5,1.0,177.0,47
168.0,2017,2017,70624,2.0,2.0,5,5,0.0,140.0,14
393.0,2022,2022,11,2.0,1.0,5,5,0.0,140.0,38
472.0,2022,2022,10890,2.0,1.0,5,5,1.0,150.0,69
198.0,2011,2012,140938,0.0,2.0,4,2,0.0,90.0,66
71.0,2016,2016,57000,2.0,1.0,2,4,0.0,326.0,74
215.0,2017,2017,57618,2.0,1.0,2,2,1.0,340.0,51
5.0,2018,2019,48330,2.0,2.0,5,5,0.0,120.0,31
464.0,2011,2011,159529,0.0,2.0,5,5,1.0,105.0,31
235.0,2018,2018,47495,0.0,2.0,5,5,1.0,150.0,78
351.0,2017,2017,113533,0.0,2.0,5,5,1.0,120.0,11
74.0,2019,2019,41995,2.0,2.0,5,5,0.0,109.0,76
444.0,2012,2012,189058,0.0,2.0,5,5,1.0,90.0,31
30.0,2011,2011,156734,0.0,2.0,2,4,0.0,190.0,33
392.0,2018,2018,75831,0.0,2.0,5,5,1.0,90.0,24
112.0,2019,2020,46364,2.0,1.0,2,3,1.0,453.0,67
88.0,2018,2018,27120,2.0,1.0,3,4,0.0,450.0,74
488.0,2019,2019,94593,0.0,2.0,5,5,1.0,190.0,2
174.0,2022,2022,12,0.0,2.0,2,3,1.0,130.0,34
431.0,2019,2019,118117,0.0,1.0,5,5,1.0,116.0,78
256.0,2016,2016,24867,2.0,2.0,2,2,1.0,131.0,71
467.0,2021,2021,10530,2.0,2.0,5,5,0.0,95.0,69
119.0,2017,2017,123793,0.0,2.0,5,3,1.0,99.0,69
74.0,2019,2019,18018,0.0,1.0,5,5,0.0,116.0,13
467.0,2019,2019,33350,2.0,2.0,5,5,0.0,95.0,69
210.0,2017,2017,95475,0.0,1.0,5,5,0.0,200.0,94
126.0,2019,2020,45246,2.0,1.0,5,5,0.0,110.0,47
266.0,2018,2018,72026,0.0,1.0,5,5,1.0,177.0,14
461.0,2019,2019,61161,2.0,1.0,3,5,0.0,230.0,74
300.0,2018,2018,49680,2.0,2.0,5,5,1.0,130.6153846153846,35
354.0,2019,2019,81336,0.0,2.0,5,5,0.0,130.0,71
121.0,2020,2020,95355,0.0,2.0,5,5,0.0,102.0,24
487.0,2016,2016,71404,0.0,1.0,5,5,0.0,220.0,78
227.0,2007,2007,127668,2.0,2.0,5,5,0.0,65.0,95
127.0,2020,2020,25503,0.0,1.0,5,5,1.0,120.0,33
478.0,2012,2012,117922,0.0,1.0,5,5,0.0,245.0,92
126.0,2019,2019,14628,2.0,2.0,5,5,1.0,82.0,38
168.0,2019,2019,79222,0.0,1.0,5,5,1.0,120.0,24
265.0,2021,2022,26790,0.0,1.0,5,5,0.0,116.0,38
127.0,2020,2020,73929,0.0,2.0,5,5,1.0,102.0,24
168.0,2020,2020,51355,0.0,1.0,5,5,0.0,120.0,30
343.0,2022,2022,1,2.0,2.0,5,5,1.0,130.0,42
266.0,2019,2019,48047,0.0,1.0,5,5,0.0,136.0,31
265.0,2021,2021,18385,2.0,1.0,5,5,0.0,136.0,94
354.0,2019,2019,131704,0.0,2.0,5,5,1.0,100.0,80
84.0,2018,2018,52304,2.0,1.0,5,5,0.0,184.0,28
346.0,2021,2021,23375,2.0,2.0,5,5,1.0,101.0,33
110.0,2011,2011,95292,2.0,2.0,2,2,0.0,204.0,6
424.0,2021,2021,9700,0.0,2.0,5,5,0.0,115.0,82
137.0,2020,2020,44944,2.0,2.0,5,5,0.0,131.0,30
486.0,2021,2021,27948,0.0,2.0,5,5,1.0,150.0,60
360.0,2018,2018,157952,0.0,1.0,5,7,1.0,120.0,35
48.0,2014,2014,78546,2.0,1.0,5,5,1.0,450.0,74
38.0,2021,2021,22069,2.0,1.0,5,5,0.0,150.0,17
119.0,2015,2015,113590,0.0,2.0,3,3,1.0,90.0,24
408.0,2019,2019,41215,0.0,2.0,5,5,1.0,90.0,35
126.0,2022,2022,15558,0.0,2.0,5,5,1.0,102.0,24
235.0,2016,2016,164705,0.0,1.0,5,5,0.0,180.0,16
300.0,2020,2020,34674,2.0,1.0,5,5,1.0,136.0,35
341.0,2020,2020,15211,2.0,2.0,5,5,0.0,82.0,34
354.0,2022,2022,6295,0.0,2.0,5,5,1.0,130.0,17
170.0,2022,2023,12,1.0,1.0,3,4,1.0,118.0,34
157.0,2018,2018,70217,0.0,1.0,5,5,0.0,181.0,84
334.0,2007,2007,195517,0.0,2.0,5,5,0.0,101.0,27
363.0,2020,2020,40470,0.0,2.0,4,3,1.0,130.0,14
223.0,2019,2019,54466,0.0,2.0,5,5,0.0,120.0,72
486.0,2022,2022,1130,2.0,2.0,5,3,0.0,145.11111111111111,14
323.0,2019,2019,31335,2.0,2.0,5,5,0.0,125.0,7
408.0,2022,2022,11,0.0,2.0,5,5,0.0,115.0,78
94.0,2021,2021,34375,0.0,1.0,5,5,0.0,190.0,6
8.0,2020,2020,41810,0.0,1.0,5,5,0.0,210.0,39
157.0,2018,2018,56349,2.0,1.0,3,5,1.0,110.0,13
351.0,2022,2022,1,0.0,1.0,5,5,1.0,130.0,42
163.0,2015,2015,20292,2.0,1.0,2,2,0.0,560.0,6
229.0,2022,2022,11,2.0,2.0,5,5,0.0,100.0,6
402.0,2017,2017,86515,0.0,2.0,5,5,0.0,131.0,31
178.0,2019,2020,65254,0.0,2.0,4,3,1.0,95.0,24
245.0,2018,2018,17611,2.0,1.0,4,5,1.0,430.0,95
300.0,2019,2019,21290,2.0,1.0,5,5,1.0,136.0,78
320.0,2017,2017,91851,0.0,2.0,5,5,0.0,131.0,11
350.0,2018,2018,118172,0.0,2.0,5,5,1.0,120.0,47
391.0,2022,2022,6396,2.0,1.0,5,5,1.0,140.0,69
346.0,2022,2022,10401,2.0,1.0,5,5,1.0,100.0,33
341.0,2020,2020,18362,2.0,2.0,5,5,1.0,82.0,40
104.0,2018,2018,54942,0.0,1.0,5,5,0.0,265.0,66
352.0,2020,2020,122723,0.0,2.0,5,2,1.0,100.0,35
100.0,2019,2019,36146,0.0,2.0,5,5,1.0,150.0,24
217.0,2018,2018,118264,0.0,1.0,4,5,0.0,300.0,60
360.0,2020,2020,53115,2.0,1.0,5,7,1.0,130.0,14
266.0,2017,2017,102676,0.0,1.0,5,5,0.0,136.0,95
351.0,2018,2018,95503,0.0,2.0,5,5,1.0,120.0,72
414.0,2019,2019,62420,0.0,1.0,4,5,0.0,130.0,94
284.0,2019,2019,125402,0.0,1.0,5,5,1.0,136.0,35
169.0,2018,2018,22659,2.0,1.0,3,4,1.0,69.0,24
181.0,2019,2019,116468,0.0,2.0,5,5,1.0,95.0,55
299.0,2014,2014,153396,0.0,1.0,5,5,1.0,112.0,57
401.0,2018,2018,111338,0.0,2.0,5,7,0.0,110.0,77
169.0,2019,2019,32695,2.0,2.0,3,4,0.0,69.0,11
382.0,2019,2019,44289,2.0,1.0,5,5,0.0,440.0,67
81.0,2018,2018,90352,0.0,2.0,5,5,1.0,150.0,14
161.0,2022,2022,7375,0.0,1.0,5,5,1.0,180.0,13
328.0,2020,2020,12148,2.0,2.0,5,5,1.0,131.0,26
400.0,2015,2015,139724,0.0,2.0,5,3,0.0,95.0,16
159.0,2022,2022,18,0.0,1.0,5,5,1.0,130.0,13
226.0,2019,2020,61863,0.0,2.0,5,5,1.0,110.0,38
467.0,2017,2017,58278,2.0,2.0,5,5,0.0,75.0,77
184.0,2019,2019,57739,0.0,2.0,5,2,1.0,86.0,24
157.0,2019,2019,42870,2.0,2.0,5,5,1.0,131.0,94
103.0,2017,2017,86742,0.0,1.0,5,5,1.0,150.0,14
38.0,2013,2013,82422,0.0,2.0,5,5,1.0,140.0,55
67.0,2019,2019,53690,0.0,2.0,5,5,1.0,150.0,69
461.0,2017,2017,68670,2.0,1.0,5,5,0.0,265.0,25
99.0,2015,2015,94939,0.0,2.0,5,5,0.0,184.0,28
319.0,2018,2018,160568,2.0,2.0,5,5,0.0,163.0,69
100.0,2018,2018,112435,0.0,1.0,5,5,1.0,150.0,59
350.0,2022,2022,8798,0.0,2.0,5,5,1.0,131.0,24
434.0,2022,2022,3050,2.0,1.0,5,5,0.0,110.0,64
32.0,2022,2022,22183,0.0,1.0,5,5,1.0,163.0,31
385.0,2009,2009,68198,2.0,1.0,2,2,0.0,295.0,54
19.0,2015,2015,144000,0.0,2.0,3,5,0.0,110.0,59
427.0,2021,2021,5459,2.0,2.0,5,5,1.0,95.0,17
323.0,2019,2020,64050,0.0,1.0,5,5,1.0,136.0,26
471.0,2022,2022,15,2.0,1.0,5,5,0.0,110.0,69
140.0,2018,2018,81795,0.0,1.0,5,7,1.0,120.0,38
305.0,2015,2015,17120,2.0,1.0,3,4,0.0,136.0,92
347.0,2019,2019,133399,0.0,2.0,5,2,1.0,99.0,69
343.0,2021,2021,6988,2.0,1.0,5,5,1.0,130.0,94
341.0,2020,2020,29600,2.0,2.0,5,5,1.0,82.0,68
152.0,2015,2015,86940,2.0,2.0,5,5,1.0,90.0,47
137.0,2021,2021,8566,0.0,1.0,5,5,1.0,178.0,13
169.0,2018,2018,36776,2.0,2.0,3,4,0.0,69.0,94
249.0,2017,2017,80132,0.0,1.0,5,3,1.0,93.33333333333331,69
67.0,2019,2019,88279,0.0,1.0,5,5,1.0,190.0,57
394.0,2022,2022,13,2.0,2.0,5,5,0.0,90.0,69
372.0,2020,2020,12720,2.0,1.0,2,4,1.0,450.0,75
282.0,2019,2019,22896,0.0,1.0,2,4,1.0,194.0,92
38.0,2019,2019,89308,2.0,1.0,5,5,1.0,116.0,35
69.0,2022,2022,7919,2.0,1.0,5,5,0.0,136.0,35
308.0,2017,2017,67148,2.0,2.0,5,5,0.0,136.0,16
421.0,2020,2020,19832,2.0,2.0,5,5,1.0,95.0,39
38.0,2019,2019,50219,2.0,2.0,5,5,1.0,116.0,69
394.0,2022,2022,11,2.0,2.0,5,5,0.0,90.0,78
350.0,2022,2022,21826,0.0,1.0,5,5,1.0,130.0,17
306.0,2019,2019,45023,2.0,1.0,5,5,0.0,136.0,17
467.0,2022,2022,12365,2.0,2.0,5,5,1.0,95.0,1
329.0,2021,2021,7312,0.0,2.0,5,5,0.0,102.0,26
125.0,2013,2013,158774,0.0,2.0,5,5,0.0,68.0,80
394.0,2019,2019,87524,2.0,2.0,5,5,0.0,90.0,24
456.0,2017,2017,99750,0.0,1.0,5,5,0.0,110.0,69
392.0,2016,2016,106278,2.0,1.0,5,5,0.0,120.0,14
27.0,2020,2020,91885,0.0,1.0,5,5,1.0,190.0,57
130.0,2016,2016,147864,0.0,2.0,5,5,0.0,99.0,40
138.0,2015,2015,138303,0.0,2.0,3,5,0.0,93.0,95
145.0,2020,2020,43517,0.0,2.0,4,9,1.0,120.0,24
422.0,2022,2022,5882,0.0,1.0,5,5,1.0,150.0,30
309.0,2021,2022,14958,2.0,1.0,3,4,1.0,231.0,31
67.0,2020,2020,26226,2.0,1.0,5,5,0.0,136.0,31
125.0,2017,2017,91844,2.0,2.0,5,5,1.0,82.0,47
427.0,2018,2018,54185,2.0,2.0,5,5,0.0,60.0,30
469.0,2019,2019,60255,2.0,1.0,5,5,1.0,200.0,25
412.0,2017,2017,50210,0.0,2.0,5,2,1.0,90.0,38
426.0,2022,2022,6790,0.0,1.0,5,5,1.0,150.0,17
424.0,2017,2018,60988,0.0,2.0,5,5,1.0,110.0,57
486.0,2020,2020,33928,2.0,1.0,5,5,1.0,163.0,60
346.0,2021,2021,67832,0.0,2.0,5,5,0.0,100.0,68
100.0,2018,2018,47977,0.0,1.0,5,5,0.0,190.0,83
189.0,2017,2017,80948,0.0,2.0,5,5,0.0,150.0,27
213.0,2019,2019,113400,0.0,1.0,5,5,1.0,180.0,57
472.0,2022,2022,14,0.0,1.0,5,5,1.0,150.0,17
28.0,2018,2018,80640,0.0,1.0,2,4,0.0,190.0,66
411.0,2020,2020,65402,2.0,1.0,5,5,1.0,140.0,33
402.0,2020,2020,26520,0.0,2.0,5,5,1.0,150.0,31
156.0,2022,2022,23,2.0,1.0,4,3,1.0,401.0,67
402.0,2019,2019,42822,2.0,2.0,5,5,1.0,130.0,24
360.0,2022,2022,11,0.0,1.0,5,7,1.0,130.0,55
393.0,2022,2022,11,2.0,1.0,5,5,0.0,140.0,69
424.0,2020,2020,41772,2.0,2.0,5,5,0.0,115.0,39
126.0,2022,2022,117,2.0,2.0,5,5,0.0,83.0,94
231.0,2022,2022,13134,2.0,1.0,5,5,1.0,120.0,40
64.0,2019,2019,29153,1.0,1.0,5,4,0.0,170.0,31
237.0,2015,2015,122967,0.0,1.0,5,5,0.0,150.0,28
126.0,2019,2020,15273,2.0,2.0,5,5,1.0,82.0,38
430.0,2021,2021,20223,0.0,1.0,5,5,1.0,116.0,69
10.0,2001,2001,70554,2.0,1.0,2,4,0.0,420.0,63
351.0,2018,2018,89944,0.0,1.0,5,5,1.0,150.0,69
350.0,2020,2020,14898,0.0,1.0,5,5,0.0,130.0,94
26.0,2017,2017,117307,0.0,2.0,4,5,1.0,150.0,78
106.0,2022,2022,25530,0.0,1.0,5,5,0.0,190.0,83
327.0,2020,2020,22155,2.0,2.0,5,5,1.0,90.0,27
71.0,2017,2017,81645,2.0,1.0,2,4,0.0,340.0,6
402.0,2022,2022,11,2.0,1.0,5,5,0.0,140.0,35
168.0,2022,2022,12,2.0,2.0,5,5,1.0,120.0,34
137.0,2020,2020,62757,0.0,1.0,5,5,1.0,131.0,24
393.0,2022,2022,12,2.0,2.0,5,5,0.0,140.0,38
265.0,2021,2021,44449,0.0,2.0,5,5,0.0,116.0,94
213.0,2019,2019,100302,0.0,1.0,5,5,1.0,150.0,24
273.0,2018,2018,170970,0.0,1.0,5,5,0.0,170.0,24
456.0,2020,2021,68676,0.0,2.0,5,5,1.0,116.0,62
126.0,2018,2018,36513,2.0,2.0,5,5,1.0,82.0,11
108.0,2017,2017,89017,0.0,1.0,5,3,1.0,99.0,38
341.0,2018,2018,28025,0.0,2.0,5,5,1.0,99.0,72
137.0,2021,2021,29084,0.0,1.0,5,5,0.0,131.0,68
172.0,1972,1972,1,2.0,2.0,3,4,0.0,18.0,38
351.0,2021,2021,8502,0.0,2.0,5,5,0.0,130.0,82
119.0,2019,2019,134343,0.0,2.0,3,3,1.0,75.0,35
392.0,2018,2018,81832,0.0,2.0,5,5,0.0,90.0,31
22.0,2019,2020,90195,0.0,1.0,5,5,1.0,150.0,57
394.0,2022,2022,15778,2.0,1.0,5,5,0.0,90.0,33
214.0,2018,2018,159836,0.0,1.0,5,5,0.0,180.0,24
126.0,2021,2021,23236,2.0,2.0,5,5,0.0,83.0,24
38.0,2013,2013,90374,0.0,2.0,5,5,1.0,177.0,55
2.0,2010,2010,201544,0.0,1.0,4,5,0.0,200.0,28
114.0,2008,2008,70560,2.0,2.0,2,3,1.0,404.0,67
237.0,2018,2018,99106,0.0,1.0,5,5,1.0,180.0,57
475.0,2019,2019,30972,2.0,1.0,5,5,1.0,150.0,94
265.0,2015,2015,85871,2.0,1.0,5,5,0.0,156.0,78
246.0,2020,2020,26250,0.0,2.0,5,5,1.0,116.0,63
327.0,2021,2021,16365,2.0,1.0,5,5,1.0,101.0,84
73.0,2021,2021,8612,0.0,1.0,4,5,0.0,190.0,47
8.0,2019,2019,54839,0.0,1.0,5,5,1.0,210.0,84
408.0,2017,2017,34196,0.0,2.0,5,5,1.0,110.0,31
126.0,2021,2021,13916,2.0,2.0,5,5,0.0,110.0,24
394.0,2018,2018,38760,2.0,1.0,5,5,0.0,118.0,54
350.0,2019,2020,83718,0.0,1.0,5,5,1.0,120.0,24
204.0,2021,2021,25380,2.0,1.0,5,5,0.0,140.0,33
169.0,2022,2022,6,2.0,2.0,3,4,0.0,70.0,33
350.0,2019,2019,10769,2.0,2.0,5,5,1.0,131.0,72
76.0,2001,2001,93375,2.0,2.0,4,5,1.0,150.0,95
38.0,2014,2014,114636,0.0,2.0,5,5,1.0,140.0,55
257.0,2019,2019,40221,2.0,1.0,4,5,1.0,211.0,94
488.0,2018,2018,57354,0.0,1.0,5,5,1.0,190.0,78
402.0,2020,2020,59950,0.0,1.0,5,5,1.0,116.0,31
156.0,2022,2023,23,2.0,1.0,4,3,1.0,401.0,67
350.0,2019,2019,73157,0.0,2.0,5,5,1.0,130.0,78
142.0,2019,2020,94799,0.0,2.0,4,3,1.0,131.0,24
342.0,2019,2019,100969,0.0,2.0,5,5,1.0,100.0,24
85.0,2015,2015,45182,0.0,1.0,2,4,0.0,184.0,94
100.0,2018,2018,53558,0.0,1.0,5,5,1.0,190.0,57
101.0,2019,2019,97361,0.0,1.0,5,5,0.0,150.0,76
342.0,2019,2019,84272,2.0,1.0,5,5,1.0,110.0,69
471.0,2021,2021,21659,2.0,2.0,5,5,0.0,95.0,62
101.0,2019,2019,86400,2.0,1.0,5,5,0.0,192.0,94
241.0,2018,2018,45885,0.0,1.0,5,5,0.0,240.0,69
369.0,2018,2018,29400,2.0,1.0,2,2,0.0,299.0,38
302.0,2016,2016,129470,0.0,2.0,2,4,0.0,112.0,24
351.0,2018,2018,101953,2.0,2.0,5,5,1.0,110.0,31
213.0,2019,2019,84688,0.0,1.0,5,5,0.0,150.0,69
393.0,2022,2022,11,2.0,2.0,5,5,1.0,140.0,69
342.0,2020,2020,27828,2.0,1.0,5,5,1.0,110.0,34
305.0,2019,2019,46846,2.0,2.0,3,4,1.0,136.0,35
350.0,2019,2019,95477,0.0,2.0,5,5,0.0,130.0,27
457.0,2006,2006,221550,2.0,1.0,3,5,0.0,250.0,69
242.0,2013,2013,53668,2.0,2.0,2,4,0.0,350.0,69
453.0,2015,2015,72150,2.0,2.0,3,4,0.0,102.0,24
